Transaction ID,Date,Company,Category,Amount (USD)
TXN001381,2024-05-19,AMZN Mktp US*Z19LWMS5,Shopping,154.94
TXN002493,2024-05-19,Disney+ Subscription,Subscriptions,142.88
TXN000210,2024-05-20,UBER* EATS,Food & Drink,87.02
TXN000997,2024-05-20,WHOLEFDS SEA 794,Groceries,393.18
TXN000812,2024-05-21,SAFEWAY #6218,Groceries,383.82
TXN002195,2024-05-21,KROGER FUEL CENTER,Groceries,220.02
TXN000083,2024-05-22,PSN*PLAYSTATION,Entertainment,477.65
TXN000427,2024-05-22,T-MOBILE*AUTO PAY,Utilities,249.84
TXN000465,2024-05-22,AMEX EPAYMENT ACH PMT,Finance,267.78
TXN001233,2024-05-22,AMERICAN AIRLINES,Travel,304.68
TXN001399,2024-05-22,EXPEDIA,Travel,152.50
TXN001515,2024-05-22,STEAM PURCHASE,Entertainment,175.23
TXN001891,2024-05-22,DOORDASH*CHIPOTLE,Food & Drink,422.87
TXN001307,2024-05-23,SBUX,Food & Drink,110.04
TXN002092,2024-05-23,HILTON HHONORS,Travel,128.40
TXN002325,2024-05-23,CONED WEB PAY,Utilities,175.97
TXN002892,2024-05-23,CAPITAL ONE ONLINE PMT,Finance,11.21
TXN000968,2024-05-24,COMCAST*408372761,Utilities,354.33
TXN000975,2024-05-24,MICROSOFT 365,Subscriptions,426.71
TXN002636,2024-05-24,PLANET FITNESS #4927,Health & Fitness,374.86
TXN002682,2024-05-24,EQUINOX #4021,Health & Fitness,179.54
TXN000020,2024-05-25,WAYFAIR LLC,Home & Furniture,201.69
TXN000933,2024-05-25,RITE AID STORE 8045,Health,387.27
TXN001787,2024-05-25,LOWE'S #6106,Home Improvement,34.19
TXN002062,2024-05-25,DELTA AIR LINES,Travel,243.90
TXN002152,2024-05-25,BEST BUY #8613962,Electronics,484.40
TXN002958,2024-05-25,NETFLIX.COM,Subscriptions,457.79
TXN000945,2024-05-26,NATIONALGRIDUS,Utilities,322.55
TXN001589,2024-05-26,ATT*BILL PAYMENT,Utilities,487.29
TXN002010,2024-05-26,EQUINOX #3508,Health & Fitness,213.81
TXN002117,2024-05-26,BOOKING.COM,Travel,103.90
TXN002743,2024-05-26,BP GAS #587379,Gas & Transport,56.61
TXN000619,2024-05-27,WELLS FARGO BANK,Finance,35.78
TXN000821,2024-05-28,CONED WEB PAY,Utilities,157.59
TXN001198,2024-05-28,MARRIOTT HOTELS,Travel,364.23
TXN002946,2024-05-28,PLANET FITNESS #5039,Health & Fitness,97.35
TXN001027,2024-05-29,EXXON/MOBIL #9519730,Gas & Transport,332.10
TXN001464,2024-05-29,EXXON/MOBIL #5524852,Gas & Transport,251.05
TXN001852,2024-05-29,NIKE #2164,Clothing,153.41
TXN001866,2024-05-29,GAP.COM,Clothing,285.28
TXN001917,2024-05-29,THE HOME DEPOT #9910,Home Improvement,37.73
TXN001934,2024-05-29,MC DONALDS,Food & Drink,261.11
TXN000235,2024-05-30,PAYPAL *TRANSFER,Finance,469.37
TXN000474,2024-05-30,SUBWAY #68567,Food & Drink,494.54
TXN001502,2024-05-30,CHIPOTLE MEXICAN GRILL,Food & Drink,340.71
TXN000824,2024-05-31,THE HOME DEPOT #7780,Home Improvement,292.81
TXN002428,2024-05-31,CHIPOTLE ONLINE,Food & Drink,329.82
TXN002858,2024-05-31,WHOLEFDS LA 814,Groceries,126.83
TXN002911,2024-05-31,WALGREENS #15945,Health,213.76
TXN000264,2024-06-01,HULU,Subscriptions,279.01
TXN000456,2024-06-01,CHEVRON 94501841401203,Gas & Transport,126.35
TXN000809,2024-06-01,LYFT *RIDE,Gas & Transport,458.64
TXN001305,2024-06-01,UBEREATS,Food & Drink,374.92
TXN001318,2024-06-01,AMAZON WEB SVCS,Shopping,51.01
TXN001743,2024-06-01,CHEWY.COM,Pets,42.72
TXN002287,2024-06-01,PLANET FITNESS #2069,Health & Fitness,2.62
TXN000134,2024-06-02,PAYPAL *EBAY,Shopping,160.84
TXN001724,2024-06-02,LOWES.COM,Home Improvement,324.46
TXN002021,2024-06-02,SPOTIFY P97147,Subscriptions,150.69
TXN002410,2024-06-02,PLAYSTATION*STORE,Entertainment,107.32
TXN002579,2024-06-02,COMCAST*564205191,Utilities,201.90
TXN000126,2024-06-03,COURSERA INC,Education,389.29
TXN000224,2024-06-03,AMC #95406,Entertainment,280.20
TXN002272,2024-06-03,EXXONMOBIL GAS,Gas & Transport,105.21
TXN002483,2024-06-03,DELTA AIR LINES,Travel,473.38
TXN001443,2024-06-04,GRUBHUB*SUSHI PLACE,Food & Drink,214.54
TXN002081,2024-06-04,REGAL CINEMAS #3752,Entertainment,83.63
TXN002107,2024-06-04,PETSMART #2445,Pets,14.92
TXN002513,2024-06-04,LYFT *RIDE,Gas & Transport,266.65
TXN002863,2024-06-04,SPOTIFY P56968,Subscriptions,282.05
TXN001428,2024-06-05,EXXON 64144372295004,Gas & Transport,473.89
TXN001773,2024-06-05,VALVE*STEAM,Entertainment,187.92
TXN001988,2024-06-05,APPLE.COM/BILL,Entertainment,373.94
TXN000160,2024-06-06,EQUINOX #3022,Health & Fitness,163.87
TXN000314,2024-06-06,ATT*BILL PAYMENT,Utilities,180.15
TXN001125,2024-06-06,AMEX EPAYMENT ACH PMT,Finance,88.01
TXN001677,2024-06-06,WALMART.COM,Shopping,314.13
TXN002276,2024-06-06,AT&T MOBILITY,Utilities,152.76
TXN000062,2024-06-07,IKEA US #327,Home & Furniture,313.69
TXN001260,2024-06-07,PETCO #15030,Pets,233.24
TXN001297,2024-06-07,SOUTHWESTAIR.COM,Travel,304.24
TXN002032,2024-06-07,EXXONMOBIL GAS,Gas & Transport,45.94
TXN002811,2024-06-07,BOOKING.COM,Travel,22.19
TXN000345,2024-06-08,CVS/PHARMACY #80751,Health,186.23
TXN001845,2024-06-08,CHEWY*60221682,Pets,98.61
TXN001856,2024-06-08,AT&T *PAYMENT,Utilities,412.70
TXN000230,2024-06-09,SUBWAY #23157,Food & Drink,335.75
TXN000596,2024-06-09,EXPEDIA,Travel,74.81
TXN000954,2024-06-10,PETCO #43748,Pets,390.69
TXN001053,2024-06-10,BKG*8322215667946,Travel,498.63
TXN002100,2024-06-10,OLDNAVY.COM,Clothing,469.24
TXN000382,2024-06-11,AMAZON WEB SVCS,Shopping,67.00
TXN000555,2024-06-11,IKEA.COM/US,Home & Furniture,395.63
TXN000920,2024-06-12,COURSERA INC,Education,405.18
TXN000217,2024-06-13,CHEVRON #795115,Gas & Transport,418.08
TXN000693,2024-06-13,Disney+ Subscription,Subscriptions,366.44
TXN002232,2024-06-13,CHEVRON #275380,Gas & Transport,302.01
TXN002425,2024-06-13,SHELL #957678,Gas & Transport,169.27
TXN002982,2024-06-13,RITE AID STORE 9908,Health,81.02
TXN000603,2024-06-14,TJ MAXX #1802609,Clothing,392.67
TXN001804,2024-06-14,ADOBE  *ADOBE,Subscriptions,258.14
TXN002597,2024-06-14,TARGET.COM,Shopping,411.95
TXN000244,2024-06-15,CHEVRON 53731336817815,Gas & Transport,406.10
TXN000707,2024-06-15,WAYFAIR LLC,Home & Furniture,309.03
TXN001792,2024-06-15,LYFT *RIDE,Gas & Transport,48.03
TXN000024,2024-06-16,VALVE*STEAM,Entertainment,101.71
TXN000049,2024-06-16,HOME DEPOT.COM,Home Improvement,147.07
TXN000104,2024-06-16,BKG*8082600841519,Travel,250.80
TXN000424,2024-06-16,MACYS.COM,Clothing,431.38
TXN002014,2024-06-16,MCDONALD'S F47705,Food & Drink,292.95
TXN002175,2024-06-16,H&M STORE,Clothing,266.89
TXN002608,2024-06-16,TRADER JOE'S #659,Groceries,454.29
TXN002876,2024-06-16,T-MOBILE*AUTO PAY,Utilities,2.33
TXN000155,2024-06-17,SUBWAY #6969879,Food & Drink,226.01
TXN000346,2024-06-17,THE HOME DEPOT #1068,Home Improvement,313.42
TXN000437,2024-06-17,WAYFAIR*79170250,Home & Furniture,310.85
TXN000537,2024-06-17,TRADER JOE'S #394,Groceries,288.81
TXN000601,2024-06-17,IKEA US #683,Home & Furniture,41.32
TXN000805,2024-06-17,AIRBNB * TVTIQT,Travel,3.10
TXN001542,2024-06-17,KROGER #393,Groceries,163.88
TXN002301,2024-06-17,STARBUCKS STORE 75685,Food & Drink,277.20
TXN002367,2024-06-17,WAYFAIR*40272829,Home & Furniture,241.94
TXN002624,2024-06-17,APPLE.COM/BILL,Entertainment,51.64
TXN001286,2024-06-18,NATIONALGRIDUS,Utilities,321.03
TXN002605,2024-06-18,EXXONMOBIL GAS,Gas & Transport,91.98
TXN002891,2024-06-18,MARRIOTT HOTELS,Travel,237.86
TXN000549,2024-06-19,PLAYSTATION NETWORK,Entertainment,227.83
TXN000681,2024-06-19,UDEMY,Education,416.26
TXN001210,2024-06-19,TJMAXX.COM,Clothing,391.70
TXN001368,2024-06-19,VENMO,Finance,154.99
TXN001644,2024-06-19,VENMO,Finance,460.49
TXN002528,2024-06-19,CHEVRON #499770,Gas & Transport,281.83
TXN000150,2024-06-20,GAP.COM,Clothing,68.94
TXN001183,2024-06-20,BOOKING.COM,Travel,15.78
TXN002576,2024-06-20,LOWES.COM,Home Improvement,378.60
TXN000175,2024-06-21,OLDNAVY.COM,Clothing,360.98
TXN001861,2024-06-21,CHASE CREDIT CRD EPAY,Finance,291.91
TXN002904,2024-06-21,TMOBILE*POSTPAID,Utilities,475.63
TXN000076,2024-06-22,LOWES.COM,Home Improvement,348.10
TXN001573,2024-06-22,MACYS.COM,Clothing,473.23
TXN002338,2024-06-22,EQUINOX #5158,Health & Fitness,322.82
TXN000009,2024-06-23,MC DONALDS,Food & Drink,471.70
TXN000152,2024-06-23,PAYPAL *EBAY,Shopping,13.82
TXN000327,2024-06-23,HULU*70066520,Subscriptions,18.03
TXN000350,2024-06-23,PETSMART #8619,Pets,387.74
TXN001884,2024-06-23,COURSERA,Education,482.78
TXN001323,2024-06-24,WELLS FARGO BANK,Finance,456.99
TXN001754,2024-06-24,Disney+ Subscription,Subscriptions,58.38
TXN002937,2024-06-24,ETSY INC,Shopping,109.27
TXN000551,2024-06-25,DOORDASH*CHIPOTLE,Food & Drink,197.13
TXN001008,2024-06-25,PLANET FITNESS #3856,Health & Fitness,292.60
TXN001903,2024-06-25,THE HOME DEPOT #6896,Home Improvement,144.25
TXN002219,2024-06-25,AMERICAN AIRLINES,Travel,97.16
TXN002596,2024-06-25,COSTCO.COM,Shopping,121.41
TXN001734,2024-06-26,SOUTHWESTAIR.COM,Travel,372.61
TXN001793,2024-06-26,WELLS FARGO BANK,Finance,88.34
TXN002282,2024-06-26,LYFT *1 LYFT.COM,Gas & Transport,110.52
TXN002582,2024-06-26,WALGREENS STORE,Health,202.16
TXN000408,2024-06-27,NIKE STORE,Clothing,467.51
TXN001017,2024-06-27,IKEA US #625,Home & Furniture,268.82
TXN001572,2024-06-27,CHEVRON 61673740770254,Gas & Transport,319.44
TXN001656,2024-06-27,BESTBUY.COM,Electronics,353.25
TXN002467,2024-06-27,WHOLE FOODS MARKET,Groceries,104.53
TXN000228,2024-06-28,NETFLIX.COM,Subscriptions,205.11
TXN000705,2024-06-28,BP#932859631274,Gas & Transport,392.35
TXN000714,2024-06-28,PAYPAL *PAYMENT,Finance,43.36
TXN002000,2024-06-28,EXPEDIA,Travel,46.64
TXN002154,2024-06-28,UBER *TRIP,Gas & Transport,243.44
TXN000353,2024-06-29,ALDI #80104,Groceries,173.64
TXN000590,2024-06-29,AMEX EPAYMENT ACH PMT,Finance,450.03
TXN001344,2024-06-29,WALMART GROCERY #4509,Shopping,79.59
TXN002542,2024-06-29,RITE AID STORE 3916,Health,454.39
TXN000685,2024-06-30,LOWES.COM,Home Improvement,177.87
TXN001726,2024-06-30,MACY'S #5634,Clothing,310.79
TXN001883,2024-06-30,PAYPAL *INST XFER,Finance,273.06
TXN002098,2024-06-30,Google Play,Entertainment,73.34
TXN002625,2024-06-30,UDEMY.COM*MEZ3GO90,Education,100.51
TXN002356,2024-07-01,WALGREENS #97653,Health,304.80
TXN002508,2024-07-01,EXXONMOBIL GAS,Gas & Transport,54.21
TXN002486,2024-07-02,PLAYSTATION*STORE,Entertainment,14.25
TXN000979,2024-07-03,HILTON HHONORS,Travel,117.12
TXN001311,2024-07-03,WALMART GROCERY #7053,Shopping,179.72
TXN002165,2024-07-03,WALGREENS #64044,Health,373.62
TXN002236,2024-07-03,PAYPAL *EBAY,Shopping,120.67
TXN002254,2024-07-03,COSTCO WHSE #0542,Shopping,351.24
TXN000010,2024-07-04,COURSERA,Education,419.79
TXN001132,2024-07-04,TMOBILE*POSTPAID,Utilities,469.78
TXN001246,2024-07-04,WAYFAIR*57537263,Home & Furniture,478.95
TXN001547,2024-07-04,PAYPAL *PAYMENT,Finance,285.20
TXN002768,2024-07-04,NATIONALGRIDUS,Utilities,299.72
TXN001055,2024-07-05,KROGER #537,Groceries,315.57
TXN001128,2024-07-05,DOORDASH*PIZZA HUT,Food & Drink,168.21
TXN001461,2024-07-05,HILTON HOTELS,Travel,202.71
TXN002934,2024-07-05,HILTON HOTELS,Travel,454.67
TXN000838,2024-07-06,CHASE AUTOPAY,Finance,473.98
TXN001189,2024-07-06,LYFT *1 LYFT.COM,Gas & Transport,339.94
TXN001655,2024-07-06,HULU,Subscriptions,446.04
TXN001955,2024-07-06,COSTCO GAS #0336,Shopping,435.02
TXN002807,2024-07-06,AA*603295069344,Travel,103.56
TXN002943,2024-07-06,CHEWY.COM,Pets,123.75
TXN000724,2024-07-07,AT&T MOBILITY,Utilities,477.08
TXN001334,2024-07-07,OLD NAVY #75839,Clothing,388.68
TXN001631,2024-07-07,VZWRLSS*APOCC VISE,Utilities,87.98
TXN001999,2024-07-07,IKEA US #426,Home & Furniture,278.97
TXN002026,2024-07-07,UDEMY,Education,48.26
TXN002553,2024-07-07,SHELL #261683,Gas & Transport,75.49
TXN000159,2024-07-08,WELLS FARGO BANK,Finance,81.95
TXN001638,2024-07-08,RITE AID STORE 2449,Health,312.13
TXN001963,2024-07-08,COURSERA,Education,215.64
TXN000608,2024-07-09,ALDI #66223,Groceries,454.26
TXN002294,2024-07-09,BEST BUY #4577047,Electronics,84.32
TXN002655,2024-07-09,EXPEDIA*682200405,Travel,292.69
TXN000153,2024-07-10,ADOBE SYSTEMS INC,Subscriptions,172.74
TXN000191,2024-07-10,PAYPAL *INST XFER,Finance,160.35
TXN001911,2024-07-10,EXPEDIA*485329952,Travel,284.97
TXN002171,2024-07-10,H&M STORE,Clothing,256.52
TXN002883,2024-07-10,SUBWAY #44664,Food & Drink,462.57
TXN000046,2024-07-11,TJMAXX.COM,Clothing,372.43
TXN000797,2024-07-11,NIKE.COM,Clothing,284.93
TXN001973,2024-07-11,APL* APPLE ONLINE,Electronics,413.62
TXN002202,2024-07-11,DISNEYPLUS.COM,Subscriptions,370.39
TXN001227,2024-07-12,SHELL SERVICE STATION,Gas & Transport,52.24
TXN002479,2024-07-12,RITE AID STORE 4134,Health,246.68
TXN002997,2024-07-12,CAPITAL ONE ONLINE PMT,Finance,95.43
TXN002548,2024-07-13,NETFLIX.COM,Subscriptions,490.13
TXN002917,2024-07-13,ATT*BILL PAYMENT,Utilities,49.10
TXN000852,2024-07-14,WAL-MART SUPERCENTER,Shopping,264.33
TXN001580,2024-07-14,NETFLIX.COM,Subscriptions,198.69
TXN000419,2024-07-15,PETCO #78823,Pets,366.85
TXN001877,2024-07-15,SHELL #647216,Gas & Transport,161.77
TXN002162,2024-07-15,TRADER JOE'S #685,Groceries,330.34
TXN002511,2024-07-15,GAP #11435,Clothing,188.53
TXN001141,2024-07-16,UDEMY.COM*637KR10E,Education,355.31
TXN002568,2024-07-16,BEST BUY CO INC,Electronics,296.07
TXN002694,2024-07-16,EXPEDIA*438243699,Travel,229.25
TXN002735,2024-07-16,ALDI #59586,Groceries,90.47
TXN002380,2024-07-17,CVS/PHARM,Health,39.75
TXN000605,2024-07-18,HILTON HOTELS,Travel,267.92
TXN002823,2024-07-18,HULU*83952132,Subscriptions,118.84
TXN000726,2024-07-19,MCDONALDS #22532,Food & Drink,224.29
TXN001019,2024-07-19,AMERICAN AIRLINES,Travel,329.64
TXN002087,2024-07-19,APPLE STORE #0582,Electronics,446.27
TXN002803,2024-07-19,ZARA #3721,Clothing,459.22
TXN002872,2024-07-19,DELTA*774071335849,Travel,252.04
TXN002902,2024-07-19,RITE AID STORE 1829,Health,394.99
TXN001977,2024-07-20,TJMAXX.COM,Clothing,405.22
TXN002733,2024-07-20,WELLS FARGO BANK,Finance,313.77
TXN001769,2024-07-21,WELLS FARGO BANK,Finance,14.05
TXN000335,2024-07-22,COSTCO GAS #0928,Shopping,208.22
TXN000669,2024-07-22,UBER EATS HELP.UBER.COM,Food & Drink,46.80
TXN001987,2024-07-22,LINKEDIN LEARNING,Education,271.62
TXN002961,2024-07-22,LINKEDIN LEARNING,Education,387.78
TXN000173,2024-07-23,TJ MAXX #4163597,Clothing,189.43
TXN002290,2024-07-23,ETSY INC,Shopping,216.24
TXN002292,2024-07-23,EXXONMOBIL GAS,Gas & Transport,480.40
TXN002782,2024-07-23,AMEX EPAYMENT ACH PMT,Finance,141.64
TXN002897,2024-07-23,PUBLIX #9793,Groceries,88.12
TXN000213,2024-07-24,APPLE.COM/BILL,Electronics,71.73
TXN000628,2024-07-24,EBAY O*5036378017965,Shopping,307.96
TXN001254,2024-07-24,SUBWAY #45037,Food & Drink,58.70
TXN001387,2024-07-24,CHIPOTLE MEXICAN GRILL,Food & Drink,377.85
TXN001970,2024-07-24,DOORDASH*PIZZA HUT,Food & Drink,67.72
TXN002814,2024-07-24,AMC THEATRES #2957,Entertainment,252.61
TXN002826,2024-07-24,UBER* EATS,Food & Drink,293.43
TXN000306,2024-07-25,AMZN Mktp US*1GZPH9TE,Shopping,131.88
TXN001339,2024-07-25,AIRBNB PAYMENTS,Travel,52.74
TXN001447,2024-07-25,ETSY INC,Shopping,143.70
TXN001815,2024-07-25,LINKEDIN*PREMIUM,Education,257.58
TXN002684,2024-07-25,PANERA BREAD #7995,Food & Drink,365.43
TXN000277,2024-07-26,SOUTHWESTAIR.COM,Travel,499.40
TXN000731,2024-07-26,LINKEDIN LEARNING,Education,69.57
TXN000868,2024-07-26,MC DONALDS,Food & Drink,255.51
TXN002017,2024-07-26,KROGER FUEL CENTER,Groceries,358.90
TXN002409,2024-07-26,CAPITAL ONE ONLINE PMT,Finance,119.06
TXN002924,2024-07-26,WAYFAIR,Home & Furniture,366.71
TXN000766,2024-07-27,SAFEWAY #1825,Groceries,355.79
TXN000801,2024-07-27,DD/BR #611757,Food & Drink,262.43
TXN002001,2024-07-27,STARBUCKS STORE 93921,Food & Drink,18.89
TXN002258,2024-07-27,CHEVRON 38906294435975,Gas & Transport,61.53
TXN001059,2024-07-28,PLANET FITNESS #2555,Health & Fitness,409.02
TXN002183,2024-07-28,AIRBNB PAYMENTS,Travel,433.87
TXN000185,2024-07-29,RITE AID STORE 7756,Health,213.51
TXN000788,2024-07-29,NATIONALGRIDUS,Utilities,402.55
TXN000952,2024-07-29,AIRBNB PAYMENTS,Travel,451.64
TXN001243,2024-07-29,CAPITAL ONE ONLINE PMT,Finance,180.66
TXN002503,2024-07-29,EBAY O*3716178075861,Shopping,428.27
TXN000980,2024-07-30,VZWRLSS*APOCC VISE,Utilities,398.34
TXN002645,2024-07-30,CHEWY*52578478,Pets,269.84
TXN001106,2024-07-31,CAPITAL ONE ONLINE PMT,Finance,48.44
TXN001291,2024-07-31,AMC THEATRES #8537,Entertainment,462.73
TXN002633,2024-07-31,CHEVRON #783642,Gas & Transport,355.70
TXN000611,2024-08-01,AIRBNB PAYMENTS,Travel,99.05
TXN001190,2024-08-01,OLD NAVY #28048,Clothing,37.53
TXN001500,2024-08-01,STARBUCKS #59611,Food & Drink,141.13
TXN002132,2024-08-01,PAYPAL *TRANSFER,Finance,263.08
TXN002252,2024-08-01,PAYPAL *INST XFER,Finance,90.25
TXN001446,2024-08-02,BKG*9659149135024,Travel,383.91
TXN002455,2024-08-02,PUBLIX #5510,Groceries,330.48
TXN002557,2024-08-02,EXPEDIA*983576726,Travel,315.39
TXN000376,2024-08-03,BEST BUY CO INC,Electronics,162.77
TXN000384,2024-08-03,EXXONMOBIL GAS,Gas & Transport,392.31
TXN000951,2024-08-03,SHELL #422735,Gas & Transport,475.17
TXN001416,2024-08-03,MARRIOTT,Travel,119.75
TXN002464,2024-08-03,ADOBE  *ADOBE,Subscriptions,293.97
TXN002712,2024-08-03,TRADER JOE'S #695,Groceries,173.05
TXN000342,2024-08-04,VZW*VERIZON,Utilities,189.44
TXN000470,2024-08-04,BP GAS #739827,Gas & Transport,416.69
TXN000504,2024-08-04,Spotify USA,Subscriptions,327.51
TXN000907,2024-08-04,ALDI #56315,Groceries,445.99
TXN001086,2024-08-04,UDEMY.COM*63DEAPLT,Education,425.01
TXN001322,2024-08-04,UBEREATS,Food & Drink,425.49
TXN001591,2024-08-04,AMERICAN AIRLINES,Travel,225.67
TXN001607,2024-08-04,DD/BR #410257,Food & Drink,316.84
TXN001637,2024-08-04,PANERABREAD.COM,Food & Drink,415.09
TXN001783,2024-08-04,MCDONALDS #79136,Food & Drink,167.95
TXN000356,2024-08-05,COURSERA,Education,354.23
TXN000663,2024-08-05,HULU,Subscriptions,425.26
TXN002126,2024-08-05,BP#496945019184,Gas & Transport,382.21
TXN002166,2024-08-05,ITunes.com/bill,Entertainment,80.16
TXN002197,2024-08-05,NATIONALGRIDUS,Utilities,414.25
TXN000709,2024-08-06,SHELL OIL 75084548586279,Gas & Transport,286.25
TXN001837,2024-08-06,SAFEWAY #7169,Groceries,445.42
TXN000486,2024-08-07,BP#402444559670,Gas & Transport,22.27
TXN000928,2024-08-07,NETFLIX.COM,Subscriptions,93.41
TXN001153,2024-08-07,SUBWAY #6729344,Food & Drink,152.77
TXN001958,2024-08-07,WHOLE FOODS MARKET,Groceries,400.25
TXN002422,2024-08-08,CVS PHARMACY,Health,249.78
TXN002549,2024-08-08,KROGER FUEL CENTER,Groceries,276.04
TXN000165,2024-08-09,REGAL CINEMAS #5156,Entertainment,41.39
TXN002600,2024-08-09,EXPEDIA,Travel,425.98
TXN002618,2024-08-09,THE HOME DEPOT #2328,Home Improvement,491.77
TXN000216,2024-08-10,ALDI #16741,Groceries,143.33
TXN000409,2024-08-10,WELLS FARGO BANK,Finance,266.11
TXN000956,2024-08-10,H&M STORE,Clothing,259.17
TXN001040,2024-08-10,T-MOBILE*AUTO PAY,Utilities,236.39
TXN001294,2024-08-10,UDEMY.COM*BH0IVK75,Education,220.49
TXN002015,2024-08-10,UBER *TRIP HELP.UBER.C,Gas & Transport,425.31
TXN002153,2024-08-10,ADOBE*753870652,Subscriptions,274.17
TXN002462,2024-08-10,DOORDASH*WENDYS,Food & Drink,450.62
TXN002471,2024-08-10,NIKE #1219,Clothing,216.43
TXN000641,2024-08-11,CHEWY*13471807,Pets,410.99
TXN001896,2024-08-11,WHOLE FOODS MARKET,Groceries,314.65
TXN001979,2024-08-11,PSN*PLAYSTATION,Entertainment,54.91
TXN000322,2024-08-12,REGAL CINEMAS #2680,Entertainment,216.60
TXN000369,2024-08-12,NETFLIX.COM,Subscriptions,191.95
TXN000719,2024-08-12,LINKEDIN*PREMIUM,Education,435.91
TXN001336,2024-08-12,APPLE STORE #0301,Electronics,411.64
TXN002060,2024-08-12,AT&T *PAYMENT,Utilities,464.05
TXN000229,2024-08-13,SAFEWAY #2146,Groceries,398.85
TXN000575,2024-08-13,BOOKING.COM,Travel,12.68
TXN001519,2024-08-13,WALMART GROCERY #9811,Shopping,165.91
TXN001895,2024-08-13,CHEWY*57481580,Pets,441.79
TXN001904,2024-08-13,CAPITAL ONE ONLINE PMT,Finance,333.90
TXN000344,2024-08-14,AIRBNB PAYMENTS,Travel,497.12
TXN000585,2024-08-14,CHASE CREDIT CRD EPAY,Finance,154.79
TXN000991,2024-08-14,ETSY INC,Shopping,37.06
TXN001071,2024-08-14,DELTA AIR LINES,Travel,181.21
TXN001359,2024-08-14,STEAMGAMES.COM,Entertainment,395.71
TXN001836,2024-08-14,UBER *TRIP HELP.UBER.C,Gas & Transport,451.62
TXN001909,2024-08-14,NETFLIX.COM,Subscriptions,32.91
TXN002971,2024-08-14,STARBUCKS STORE 96829,Food & Drink,94.03
TXN000027,2024-08-15,NATIONALGRIDUS,Utilities,246.28
TXN000194,2024-08-15,AT&T MOBILITY,Utilities,39.01
TXN000283,2024-08-15,SUBWAY #3881976,Food & Drink,115.24
TXN000546,2024-08-15,DELTA AIR LINES,Travel,448.48
TXN000787,2024-08-15,CAPITAL ONE ONLINE PMT,Finance,331.04
TXN000001,2024-08-16,DELTA AIR LINES,Travel,181.14
TXN001030,2024-08-16,GRUBHUB.COM,Food & Drink,258.72
TXN001109,2024-08-16,SOUTHWEST AIR,Travel,327.75
TXN001122,2024-08-16,UBER* EATS,Food & Drink,432.18
TXN002012,2024-08-16,COURSERA,Education,44.93
TXN000454,2024-08-17,HILTON HHONORS,Travel,32.94
TXN000989,2024-08-17,MACY'S #6683,Clothing,489.09
TXN001039,2024-08-17,AMC THEATRES #7221,Entertainment,365.98
TXN002311,2024-08-17,HULU*28090588,Subscriptions,67.66
TXN002383,2024-08-17,PLANET FITNESS #5493,Health & Fitness,282.47
TXN000372,2024-08-18,BP GAS #469046,Gas & Transport,373.54
TXN000687,2024-08-18,DUNKIN DONUTS,Food & Drink,74.78
TXN000822,2024-08-18,PUBLIX #9067,Groceries,96.54
TXN000863,2024-08-18,SUBWAY #78149,Food & Drink,268.02
TXN000993,2024-08-18,PANERABREAD.COM,Food & Drink,492.68
TXN001005,2024-08-18,NETFLIX.COM,Subscriptions,90.57
TXN001248,2024-08-18,GOOGLE*SVCSAPPS,Entertainment,71.54
TXN001367,2024-08-18,LYFT *RIDE,Gas & Transport,7.74
TXN001371,2024-08-18,BOOKING.COM,Travel,494.22
TXN001722,2024-08-18,WHOLEFDS SF 138,Groceries,201.34
TXN002240,2024-08-18,SOUTHWEST AIR,Travel,319.28
TXN002412,2024-08-18,ALDI #41699,Groceries,492.20
TXN002457,2024-08-18,RITE AID STORE 4697,Health,484.80
TXN000330,2024-08-19,BEST BUY #8943408,Electronics,394.55
TXN001433,2024-08-19,CAPITAL ONE ONLINE PMT,Finance,51.82
TXN001624,2024-08-19,TARGET T-9873,Shopping,320.72
TXN001960,2024-08-19,GRUBHUB*SUSHI PLACE,Food & Drink,283.16
TXN002022,2024-08-19,AMZN Mktp US*0MVUPHAT,Shopping,126.77
TXN002953,2024-08-19,LINKEDIN LEARNING,Education,58.09
TXN000426,2024-08-20,ADOBE  *ADOBE,Subscriptions,2.49
TXN000741,2024-08-20,DELTA*539057289954,Travel,55.64
TXN000957,2024-08-20,LINKEDIN*PREMIUM,Education,30.11
TXN002078,2024-08-20,EXPEDIA,Travel,307.10
TXN002150,2024-08-20,DD/BR #970479,Food & Drink,100.44
TXN002534,2024-08-20,BEST BUY #6773576,Electronics,209.83
TXN001035,2024-08-21,ETSY INC,Shopping,195.04
TXN001450,2024-08-21,T-MOBILE*AUTO PAY,Utilities,418.51
TXN001554,2024-08-21,EQUINOX #8179,Health & Fitness,252.67
TXN002719,2024-08-21,EBAY O*3346903369649,Shopping,420.18
TXN002815,2024-08-21,MARRIOTT HOTELS,Travel,324.92
TXN000464,2024-08-22,PAYPAL *INST XFER,Finance,28.78
TXN000541,2024-08-22,XBOX GAME PASS,Subscriptions,214.90
TXN000842,2024-08-22,AMC #70036,Entertainment,458.24
TXN002964,2024-08-22,PETSMART #9480,Pets,417.17
TXN000580,2024-08-23,CONED WEB PAY,Utilities,339.21
TXN001391,2024-08-23,SHELL SERVICE STATION,Gas & Transport,189.32
